Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
5,195,5,True
5,195,5,True
5,195,-15,True
5,195,-20,True
5,195,25,True
5,195,-10,True
5,195,20,True
5,195,15,False
5,195,25,True
5,195,30,True
5,195,10,True
5,195,-10,True
5,195,-30,True
5,195,-5,True
5,195,30,True
5,195,-30,True
5,195,20,True
5,195,15,True
5,195,-15,True
5,195,-25,True
5,195,-25,True
5,195,10,False
5,195,-5,True
5,195,-20,True
