Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
3,55,-25,True
3,55,30,True
3,55,-5,False
3,55,5,False
3,55,-15,True
3,55,-25,True
3,55,30,True
3,55,-30,True
3,55,-30,True
3,55,-15,True
3,55,15,True
3,55,10,True
3,55,20,True
3,55,10,True
3,55,5,False
3,55,25,True
3,55,-10,True
3,55,-20,True
3,55,20,True
3,55,-10,True
3,55,15,True
3,55,-20,True
3,55,-5,True
3,55,25,True
