Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
5,10,3,3,820.2715,822.5711,2.299561,12,18,-108,1,B,,DBB
5,10,3,4,824582,826.2156,1.633606,18,10,144,1,A,,DBBA
5,10,3,5,828.2279,831.5043,3.276367,10,16,-108,3,C,,DBBAC
5,10,3,6,833.5163,838.2052,4.688904,16,11,90.00001,2,A,,DBBACA
5,10,3,7,840.2161,843.3817,3.165588,11,2,162,2,C,DBBCDBA,DBBACAC
5,1,2,1,1164705,1166382,1.677612,8,17,-162,1,B,,B
5,1,2,2,1168393,1169438,1.045044,17,10,126,1,D,,BD
5,1,2,3,1171448,1173.06,1.611206,10,2,144,1,C,,BDC
5,1,2,4,1175071,1177127,2.055908,2,10,-144,1,B,,BDCB
5,1,2,5,1179138,1180238,1.099487,10,16,-108,1,B,,BDCBB
5,1,2,6,1182249,1183504,1.255249,16,11,90.00001,1,B,,BDCBBB
5,1,2,7,1185515,1187382,1.866821,11,3,144,2,D,BDCBBBC,BDCBBBD
5,2,2,1,1199171,1201027,1.855591,3,13,-180,1,B,,B
5,2,2,2,1203038,1204804,1.766724,13,4,162,1,B,,BB
5,2,2,3,1206815,1208.46,1.644897,4,12,-144,1,A,,BBA
5,2,2,4,1210471,1211.46,0.9884033,12,17,-90.00002,1,A,,BBAA
5,2,2,5,1213471,1214704,1.233398,17,9,144,1,A,,BBAAA
5,2,2,6,1216715,1218072,1.356812,9,16,-126,1,A,,BBAAAA
5,2,2,7,1220083,1221027,0.9445801,16,2,-108,1,B,BBAAAAB,BBAAAAB
5,3,2,1,1269527,1270738,1.211182,2,14,144,1,A,,A
5,3,2,2,1272749,1273805,1.055542,14,1,-126,1,B,,AB
5,3,2,3,1275815,1278371,2.55542,1,9,-144,2,D,,ABD
5,3,2,4,1280383,1281887,1.504517,9,15,-108,1,B,,ABDB
5,3,2,5,1283893,1286615,2.721924,15,5,-180,2,D,,ABDBD
5,3,2,6,1288626,1290215,1.589111,5,11,-108,1,B,,ABDBDB
5,3,2,7,1292227,1293571,1.343994,11,3,144,1,D,ABDBDBD,ABDBDBD
5,4,2,1,1304816,1306.16,1.344849,3,14,162,1,A,,A
5,4,2,2,1308171,1309682,1.510986,14,0,-108,2,C,,AC
5,4,2,3,1311695,1312882,1.187134,0,14,108,1,B,,ACB
5,4,2,4,1314894,1317871,2.977051,14,7,126,2,D,,ACBD
5,4,2,5,1319882,1321038,1.155762,7,13,-108,1,C,,ACBDC
5,4,2,6,1323.05,1324187,1.136353,13,8,89.99998,1,C,,ACBDCC
5,4,2,7,1326194,1328.05,1.856201,8,15,-126,1,C,ABDDCCC,ACBDCCC
5,5,2,1,1351005,1352.19,1.185669,15,8,126,1,D,,D
5,5,2,2,1354197,1355739,1.541382,8,16,-144,1,C,,DC
5,5,2,3,1357.75,1359061,1.311035,16,1,-89.99998,1,A,,DCA
5,5,2,4,1361071,1362226,1.155273,1,18,53.99999,2,B,,DCAB
5,5,2,5,1364239,1365.96,1.721436,18,13,90.00001,2,C,,DCABC
5,5,2,6,1367971,1369.26,1.289307,13,0,-126,1,D,,DCABCD
5,5,2,7,1371272,1372849,1.577026,0,8,-144,1,A,DCABCDA,DCABCDA
5,6,2,1,1391583,1392838,1.255005,8,13,-89.99998,1,B,,B
5,6,2,2,1394849,1396715,1.866089,13,2,-162,1,C,,BC
5,6,2,3,1398727,1400882,2.155762,2,10,-144,1,A,,BCA
5,6,2,4,1402893,1405305,2.411255,10,18,-144,1,D,,BCAD
5,6,2,5,1407316,1408882,1.566406,18,13,90.00001,2,D,,BCADD
5,6,2,6,1410893,1412062,1.168213,13,8,89.99998,1,C,,BCADDC
5,6,2,7,1414077,1415032,0.9550781,8,2,108,1,A,DCABDCA,BCADDCA
5,7,2,1,1434116,1435493,1.376953,2,11,-162,1,A,,A
5,7,2,2,1437505,1438405,0.8997803,11,5,108,1,C,,AC
5,7,2,3,1440416,1441605,1.189331,5,11,-108,1,D,,ACD
5,7,2,4,1443617,1444527,0.9105225,11,6,90.00001,1,A,,ACDA
5,7,2,5,1446538,1448205,1.667358,6,16,179.9802,1,D,,ACDAD
5,7,2,6,1450215,1450927,0.7114258,16,11,90.00001,1,C,,ACDADC
5,7,2,7,1452938,1454427,1.489258,11,2,162,1,B,ACDADCB,ACDADCB
5,8,2,1,1466105,1467537,1.432373,2,10,-144,1,A,,A
5,8,2,2,1469549,1471382,1.832886,10,0,180,1,D,,AD
5,8,2,3,1473394,1474227,0.8331299,0,14,108,1,C,,ADC
5,8,2,4,1476237,1477638,1.400879,14,2,-144,1,A,,ADCA
5,8,2,5,1479649,1480.46,0.8112793,2,17,89.99998,1,C,,ADCAC
5,8,2,6,1482472,1483216,0.7441406,17,12,90.00002,1,C,,ADCACC
5,8,2,7,1485227,1486361,1.133545,12,18,-108,1,B,ACDACCB,ADCACCB
5,9,2,1,1506905,1509343,2.438477,18,8,180,2,A,,A
5,9,2,2,1511349,1514627,3.277588,8,3,90.00001,2,B,,AB
5,9,2,3,1516638,1517649,1.011108,3,17,108,1,D,,ABD
5,9,2,4,1519661,1521138,1.477417,17,8,162,1,D,,ABDD
5,9,2,5,1523149,1524594,1.44458,8,17,-162,1,A,,ABDDA
5,9,2,6,1526604,1527.86,1.255981,17,3,-108,1,C,,ABDDAC
5,9,2,7,1529871,1530993,1.121704,3,16,126,1,A,ABDDACA,ABDDACA
5,10,2,1,1541061,1541905,0.8441162,16,11,90.00001,1,D,,D
5,10,2,2,1543916,1545593,1.677246,11,18,-126,1,C,,DC
5,10,2,3,1547605,1548405,0.7995605,18,13,90.00001,1,A,,DCA
5,10,2,4,1550416,1551.62,1.203369,13,18,-90.00001,1,B,,DCAB
5,10,2,5,1553627,1555083,1.455566,18,13,90.00001,1,A,,DCABA
5,10,2,6,1557094,1558372,1.277954,13,1,-144,1,B,,DCABAB
5,10,2,7,1560383,1561.55,1.166992,1,6,-90,1,C,DCAABAD,DCABABC
5,1,1,1,1794761,1796172,1.411011,11,6,90.00001,2,C,,C
5,1,1,2,1798183,1801161,2.977783,6,16,179.9802,1,D,,CD
5,1,1,3,1803172,1804062,0.8894043,16,11,90.00001,1,C,,CDC
5,1,1,4,1806077,1808.35,2.272827,11,0,-162,2,D,,CDCD
5,1,1,5,1810361,1812307,1.945435,0,8,-144,1,B,,CDCDB
5,1,1,6,1814322,1815517,1.195313,8,1,126,1,D,,CDCDBD
5,1,1,7,1817528,1818217,0.6895752,1,16,89.99998,1,D,CDCDBCD,CDCDBDD
5,2,1,1,1835006,1836072,1.066406,16,2,-108,1,D,,D
5,2,1,2,1838083,1839373,1.289795,2,15,126,1,D,,DD
5,2,1,3,1841388,1843744,2.355713,15,9,108,2,A,,DDA
5,2,1,4,1845.75,1847138,1.388306,9,2,126,1,B,,DDAB
5,2,1,5,1849151,1849976,0.8250732,2,18,71.99999,1,D,,DDABD
5,2,1,6,1851983,1854961,2.977905,18,6,-144,2,D,,DDABDD
5,2,1,7,1856972,1857949,0.9772949,6,0,108,1,D,DDABDDD,DDABDDD
5,3,1,1,1869.55,1870484,0.9343262,0,15,89.99999,1,B,,B
5,3,1,2,1872.5,1873839,1.339111,15,3,-144,1,C,,BC
5,3,1,3,1875.85,1877617,1.766968,3,10,-126,1,B,,BCB
5,3,1,4,1879628,1880705,1.077026,10,3,126,1,D,,BCBD
5,3,1,5,1882717,1884821,2.104614,3,18,90,2,D,,BCBDD
5,3,1,6,1886828,1888.05,1.222168,18,12,108,1,C,,BCBDDC
5,3,1,7,1890062,1891.45,1.387329,12,18,-108,1,D,BCBDDCD,BCBDDCD
5,4,1,1,1898929,1900228,1.299316,18,10,144,1,C,,C
5,4,1,2,1902239,1903227,0.9885254,10,15,-90.00001,1,A,,CA
5,4,1,3,1905239,1906.15,0.9108887,15,10,90.00001,1,C,,CAC
5,4,1,4,1908161,1909283,1.12207,10,4,108,1,A,,CACA
5,4,1,5,1911295,1914507,3.212036,4,11,-126,1,D,,CACAD
5,4,1,6,1916522,1917307,0.78479,11,16,-90.00001,1,B,,CACADB
5,4,1,7,1919322,1920885,1.5625,16,4,-144,1,A,CACADBA,CACADBA
5,5,1,1,1928273,1930173,1.900024,4,12,-144,1,D,,D
5,5,1,2,1932184,1933188,1.004395,12,6,108,1,B,,DB
5,5,1,3,1935194,1939517,4.322388,6,0,108,2,D,,DBD
5,5,1,4,1941528,1942628,1.10022,0,14,108,1,A,,DBDA
5,5,1,5,1944639,1947095,2.455444,14,5,162,2,C,,DBDAC
5,5,1,6,1949105,1951.95,2.84436,5,14,-162,2,C,,DBDACC
5,5,1,7,1953962,1955.25,1.288208,14,3,-162,1,D,DBDACCD,DBDACCD
5,6,1,1,1965017,1966706,1.688965,3,10,-126,1,C,,C
5,6,1,2,1968717,1970.65,1.933228,10,5,90,2,C,,CC
5,6,1,3,1972663,1974085,1.422241,5,12,-126,1,A,,CCA
5,6,1,4,1976.1,1977084,0.9838867,12,6,108,1,C,,CCAC
5,6,1,5,1979094,1979884,0.7890625,6,1,90,1,D,,CCACD
5,6,1,6,1981894,1982.85,0.9554443,1,15,108,1,C,,CCACDC
5,6,1,7,1984861,1985972,1.111328,15,9,108,1,B,CCACDAC,CCACDCB
5,7,1,1,2009517,2011029,1.51123,9,18,-162,1,C,,C
5,7,1,2,2013039,2014996,1.956909,18,8,180,1,A,,CA
5,7,1,3,2017.01,2018184,1.173096,8,0,144,1,B,,CAB
5,7,1,4,2020195,2021762,1.566895,0,11,162,1,B,,CABB
5,7,1,5,2023772,2025484,1.711182,11,18,-126,2,C,,CABBC
5,7,1,6,2027495,2029505,2.010742,18,12,108,1,C,,CABBCC
5,7,1,7,2031517,2032885,1.367554,12,3,162,1,D,CABACCB,CABBCCD
5,8,1,1,2065639,2067228,1.589111,3,13,-180,1,D,,D
5,8,1,2,2069239,2070962,1.7229,13,1,-144,2,B,,DB
5,8,1,3,2072973,2073861,0.8884277,1,15,108,1,B,,DBB
5,8,1,4,2075873,2076906,1.033936,15,9,108,1,A,,DBBA
5,8,1,5,2078922,2079.95,1.028809,9,4,90,2,A,,DBBAA
5,8,1,6,2081961,2083728,1.766846,4,14,-180,1,C,,DBBAAC
5,8,1,7,2085.74,2087084,1.344238,14,2,-144,1,B,DBBACCB,DBBAACB
5,9,1,1,2116.24,2117417,1.176758,2,17,89.99998,2,D,,D
5,9,1,2,2119428,2120817,1.388916,17,5,-144,1,C,,DC
5,9,1,3,2122828,2124417,1.588867,5,12,-126,1,A,,DCA
5,9,1,4,2126428,2129006,2.577881,12,6,108,2,C,,DCAC
5,9,1,5,2131018,2132933,1.915039,6,12,-108,1,A,,DCACA
5,9,1,6,2134939,2136595,1.655518,12,1,-162,1,A,,DCACAA
5,9,1,7,2138606,2139918,1.312012,1,18,53.99999,2,B,DCACAAB,DCACAAB
5,10,1,1,2148884,2150.55,1.66626,18,9,162,1,D,,D
5,10,1,2,2152562,2154329,1.76709,9,0,162,1,A,,DA
5,10,1,3,2156339,2158073,1.733643,0,9,-162,1,B,,DAB
5,10,1,4,2160084,2161817,1.733154,9,1,144,2,C,,DABC
5,10,1,5,2163829,2164873,1.044189,1,18,53.99999,2,A,,DABCA
5,10,1,6,2166884,2167907,1.022705,18,5,-126,1,C,,DABCAC
5,10,1,7,2169918,2171417,1.498779,5,13,-144,1,D,DABCACD,DABCACD
