Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
11,7,3,6,515.357,518.2902,2.933167,5,12,-126,1,A,,BDDCCA
11,7,3,7,520.3014,522.0903,1.788879,12,4,144,1,B,BDDCCAB,BDDCCAB
11,8,3,1,531.1462,532.479,1.332764,4,16,144,1,C,,C
11,8,3,2,534.4903,536.6899,2.199646,16,4,-144,1,C,,CC
11,8,3,3,538.7014,539.7459,1.044495,4,11,-126,1,A,,CCA
11,8,3,4,541.7571,543.7231,1.966064,11,17,-108,1,C,,CCAC
11,8,3,5,545.7347,546.7791,1.044312,17,2,-89.99998,1,C,,CCACC
11,8,3,6,548.7902,551.6013,2.811096,2,11,-162,1,D,,CCACCD
11,8,3,7,553.6125,555.0571,1.444641,11,18,-126,1,B,CCACCDB,CCACCDB
11,9,3,1,566.3026,568.29,1.987488,18,9,162,1,A,,A
11,9,3,2,570.3014,571.3246,1.023254,9,4,90,1,D,,AD
11,9,3,3,573.3362,575.9464,2.610229,4,11,-126,1,A,,ADA
11,9,3,4,577.9621,578.8903,0.9282227,11,17,-108,1,B,,ADAB
11,9,3,5,580.9019,584.3465,3.444641,17,8,162,2,D,,ADABD
11,9,3,6,586.3629,588.0965,1.733643,8,16,-144,1,A,,ADABDA
11,9,3,7,590.1022,595.2516,5.149414,16,8,144,2,A,ADBADBA,ADABDAA
11,10,3,1,606.6129,608.2354,1.622498,8,13,-89.99998,1,D,,D
11,10,3,2,610.2465,612.2455,1.998962,13,0,-126,1,A,,DA
11,10,3,3,614.2573,615.0351,0.777771,0,6,-108,1,A,,DAA
11,10,3,4,617.046,618.1017,1.055786,6,0,108,1,D,,DAAD
11,10,3,5,620.1179,622.5125,2.394653,0,6,-108,1,D,,DAADD
11,10,3,6,624.5231,626.0016,1.478516,6,11,-90.00001,1,D,,DAADDD
11,10,3,7,628.0128,630.9235,2.910706,11,2,162,1,C,DAADDDC,DAADDDC
11,1,2,1,926.3916,928.2471,1.85553,14,6,144,1,C,,C
11,1,2,2,930.2581,933.3354,3.077332,6,16,179.9802,2,D,,CD
11,1,2,3,935.3465,936.569,1.222473,16,3,-126,1,D,,CDD
11,1,2,4,938.5799,939.7798,1.199951,3,16,126,1,B,,CDDB
11,1,2,5,941.7914,943.6135,1.822144,16,5,-162,1,B,,CDDBB
11,1,2,6,945.6232,949.8239,4.200684,5,14,-162,2,B,,CDDBBB
11,1,2,7,951.8357,953.3586,1.522888,14,5,162,1,C,CCDCBBC,CDDBBBC
11,2,2,1,967.2022,969.525,2.322754,5,14,-162,2,C,,C
11,2,2,2,971.5356,975.1019,3.566284,14,3,-162,2,C,,CC
11,2,2,3,977.1193,978.541,1.421753,3,15,144,1,A,,CCA
11,2,2,4,980.5473,981.7914,1.244141,15,7,144,1,D,,CCAD
11,2,2,5,983.8078,984.9689,1.161072,7,13,-108,1,C,,CCADC
11,2,2,6,986.9799,988.7911,1.811279,13,2,-162,1,A,,CCADCA
11,2,2,7,990.8071,991.8688,1.061707,2,18,71.99999,2,A,CCACDAC,CCADCAA
11,3,2,1,1001.992,1002.858,0.8660278,18,13,90.00001,1,A,,A
11,3,2,2,1004.869,1005.78,0.9110107,13,18,-90.00001,2,C,,AC
11,3,2,3,1007.791,1008.746,0.9553223,18,5,-126,1,C,,ACC
11,3,2,4,1010.757,1011.522,0.7644043,5,0,90,1,C,,ACCC
11,3,2,5,1013.526,1015.002,1.476135,0,12,144,1,C,,ACCCC
11,3,2,6,1017.013,1018.38,1.366943,12,4,144,1,D,,ACCCCD
11,3,2,7,1020.392,1021.891,1.499146,4,14,-180,1,B,ACCCCDB,ACCCCDB
11,4,2,1,1029.237,1030.402,1.165161,14,3,-162,1,D,,D
11,4,2,2,1032.414,1033.402,0.9880371,3,11,-144,1,A,,DA
11,4,2,3,1035.414,1036.253,0.8395996,11,4,126,1,B,,DAB
11,4,2,4,1038.259,1039.591,1.33252,4,18,108,1,C,,DABC
11,4,2,5,1041.602,1043.214,1.612061,18,12,108,1,C,,DABCC
11,4,2,6,1045.224,1046.791,1.567017,12,5,126,1,C,,DABCCC
11,4,2,7,1048.802,1050.614,1.811646,5,14,-162,1,B,DABCCCB,DABCCCB
11,5,2,1,1058.724,1059.525,0.800415,14,9,90,1,D,,D
11,5,2,2,1061.536,1062.291,0.755127,9,15,-108,1,B,,DB
11,5,2,3,1064.302,1065.924,1.622559,15,5,-180,1,D,,DBD
11,5,2,4,1067.936,1069.98,2.044189,5,16,162,1,D,,DBDD
11,5,2,5,1071.991,1073.414,1.422363,16,4,-144,1,B,,DBDDB
11,5,2,6,1075.431,1077.302,1.871216,4,15,162,1,A,,DBDDBA
11,5,2,7,1079.319,1080.669,1.350342,15,4,-162,1,C,DBDDBAC,DBDDBAC
11,6,2,1,1087.547,1089.091,1.544067,4,13,-162,1,A,,A
11,6,2,2,1091.102,1091.924,0.8214111,13,7,108,1,C,,AC
11,6,2,3,1093.941,1094.901,0.9598389,7,0,126,1,A,,ACA
11,6,2,4,1096.908,1100.202,3.294556,0,14,108,2,B,,ACAB
11,6,2,5,1102.214,1103.402,1.188599,14,9,90,1,C,,ACABC
11,6,2,6,1105.414,1106.302,0.8879395,9,16,-126,1,D,,ACABCD
11,6,2,7,1108.314,1109.363,1.04895,16,9,126,1,D,ACABCDD,ACABCDD
11,7,2,1,1116.625,1117.514,0.8886719,9,16,-126,1,D,,D
11,7,2,2,1119.524,1120.969,1.444702,16,6,-179.9802,1,C,,DC
11,7,2,3,1122.98,1123.681,0.7008057,6,11,-90.00001,1,C,,DCC
11,7,2,4,1125.691,1126.358,0.6661377,11,16,-90.00001,1,B,,DCCB
11,7,2,5,1128.369,1129.502,1.133179,16,9,126,1,B,,DCCBB
11,7,2,6,1131.513,1132.636,1.122681,9,2,126,1,C,,DCCBBC
11,7,2,7,1134.647,1135.347,0.6999512,2,18,71.99999,1,B,DCCBBCB,DCCBBCB
11,8,2,1,1152.581,1153.647,1.065552,18,6,-144,1,D,,D
11,8,2,2,1155.658,1157.791,2.133423,6,13,-126,2,A,,DA
11,8,2,3,1159.802,1160.836,1.033813,13,8,89.99998,1,B,,DAB
11,8,2,4,1162.852,1164.275,1.422729,8,16,-144,1,A,,DABA
11,8,2,5,1166.281,1167.913,1.632446,16,7,162,1,D,,DABAD
11,8,2,6,1169.924,1170.747,0.8223877,7,12,-90,1,C,,DABADC
11,8,2,7,1172.758,1174.18,1.422363,12,6,108,1,C,DABADCC,DABADCC
11,9,2,1,1180.836,1182.147,1.310913,6,0,108,1,A,,A
11,9,2,2,1184.166,1185.613,1.446655,0,10,-180,1,C,,AC
11,9,2,3,1187.624,1188.424,0.8006592,10,16,-108,1,D,,ACD
11,9,2,4,1190.436,1193.814,3.377563,16,8,144,2,A,,ACDA
11,9,2,5,1195.829,1198.136,2.306641,8,2,108,2,B,,ACDAB
11,9,2,6,1200.147,1202.458,2.310669,2,11,-162,1,B,,ACDABB
11,9,2,7,1204.469,1205.591,1.122192,11,5,108,1,D,ACADDBC,ACDABBD
11,10,2,1,1216.092,1217.736,1.644165,5,15,180,1,A,,A
11,10,2,2,1219.747,1221.258,1.510864,15,7,144,1,B,,AB
11,10,2,3,1223.269,1224.124,0.8552246,7,13,-108,1,C,,ABC
11,10,2,4,1226.136,1227.158,1.021606,13,1,-144,1,B,,ABCB
11,10,2,5,1229.17,1230.358,1.18811,1,9,-144,1,B,,ABCBB
11,10,2,6,1232.369,1236.296,3.927246,9,17,-144,2,D,,ABCBBD
11,10,2,7,1238.304,1239.902,1.598633,17,7,-180,1,A,ABCBBDA,ABCBBDA
11,1,1,1,1445.137,1446.947,1.810303,18,8,180,1,D,,D
11,1,1,2,1448.958,1449.958,0.9998779,8,15,-126,1,C,,DC
11,1,1,3,1451.969,1453.391,1.421753,15,6,162,1,D,,DCD
11,1,1,4,1455.402,1456.097,0.6947021,6,11,-90.00001,1,A,,DCDA
11,1,1,5,1458.103,1459.158,1.054565,11,18,-126,1,D,,DCDAD
11,1,1,6,1461.169,1462.224,1.054565,18,11,126,1,C,,DCDADC
11,1,1,7,1464.236,1465.237,1.000366,11,17,-108,1,B,DCDADBA,DCDADCB
11,2,1,1,1490.814,1492.38,1.56604,17,9,144,1,C,,C
11,2,1,2,1494.391,1496.081,1.689453,9,0,162,1,C,,CC
11,2,1,3,1498.092,1499.047,0.9553223,0,17,53.99997,2,C,,CCC
11,2,1,4,1501.058,1502.058,1.000366,17,11,108,1,A,,CCCA
11,2,1,5,1504.069,1505.391,1.322144,11,2,162,2,A,,CCCAA
11,2,1,6,1507.407,1508.28,0.8728027,2,16,108,1,C,,CCCAAC
11,2,1,7,1510.291,1511.847,1.555542,16,9,126,1,B,CCCAACB,CCCAACB
11,3,1,1,1520.581,1521.158,0.5766602,9,17,-144,1,A,,A
11,3,1,2,1523.169,1523.958,0.7880859,17,12,90.00002,1,B,,AB
11,3,1,3,1525.969,1526.636,0.666748,12,17,-90.00002,1,B,,ABB
11,3,1,4,1528.647,1530.947,2.299683,17,9,144,3,D,,ABBD
11,3,1,5,1532.958,1534.002,1.044678,9,16,-126,1,B,,ABBDB
11,3,1,6,1536.014,1537.57,1.55542,16,8,144,1,C,,ABBDBC
11,3,1,7,1539.58,1540.837,1.256348,8,16,-144,1,A,ABBDBAC,ABBDBCA
11,4,1,1,1550.525,1551.617,1.092529,16,2,-108,1,C,,C
11,4,1,2,1553.625,1554.563,0.9377441,2,17,89.99998,1,C,,CC
11,4,1,3,1556.57,1559.413,2.843384,17,7,-180,2,A,,CCA
11,4,1,4,1561.424,1563.48,2.056274,7,16,-162,1,B,,CCAB
11,4,1,5,1565.492,1567.014,1.521851,16,6,-179.9802,2,B,,CCABB
11,4,1,6,1569.025,1571.169,2.144409,6,15,-162,1,C,,CCABBC
11,4,1,7,1573.18,1574.125,0.9445801,15,9,108,1,A,CCBACBA,CCABBCA
11,5,1,1,1582.581,1583.747,1.16626,9,15,-108,1,B,,B
11,5,1,2,1585.758,1587.28,1.522217,15,8,126,1,C,,BC
11,5,1,3,1589.291,1590.67,1.378296,8,3,90.00001,1,A,,BCA
11,5,1,4,1592.681,1594.234,1.552979,3,15,144,1,D,,BCAD
11,5,1,5,1596.241,1597.814,1.57312,15,4,-162,1,B,,BCADB
11,5,1,6,1599.825,1601.325,1.500122,4,11,-126,1,A,,BCADBA
11,5,1,7,1603.336,1604.914,1.577148,11,2,162,1,B,BCDABAC,BCADBAB
11,6,1,1,1619.347,1621.514,2.16626,2,17,89.99998,2,A,,A
11,6,1,2,1623.524,1625.48,1.956055,17,7,-180,2,C,,AC
11,6,1,3,1627.497,1628.547,1.050415,7,2,90,1,A,,ACA
11,6,1,4,1630.558,1631.669,1.111328,2,10,-144,1,A,,ACAA
11,6,1,5,1633.681,1634.83,1.149414,10,17,-126,1,C,,ACAAC
11,6,1,6,1636.837,1637.991,1.154053,17,10,126,1,B,,ACAACB
11,6,1,7,1640.002,1640.897,0.8947754,10,5,90,1,A,ACAACBA,ACAACBA
11,7,1,1,1649.769,1650.992,1.222778,5,14,-162,1,B,,B
11,7,1,2,1653.008,1654.68,1.672607,14,4,180,1,A,,BA
11,7,1,3,1656.692,1658.058,1.366455,4,14,-180,1,B,,BAB
11,7,1,4,1660.069,1661.647,1.577759,14,7,126,1,C,,BABC
11,7,1,5,1663.658,1664.769,1.111084,7,2,90,1,D,,BABCD
11,7,1,6,1666.781,1667.903,1.122192,2,7,-90,1,B,,BABCDB
11,7,1,7,1669.914,1671.385,1.47168,7,14,-126,1,D,BACABDD,BABCDBD
11,8,1,1,1689.958,1691.58,1.621704,14,3,-162,1,B,,B
11,8,1,2,1693.592,1695.225,1.632324,3,16,126,1,D,,BD
11,8,1,3,1697.237,1698.224,0.987793,16,3,-126,1,A,,BDA
11,8,1,4,1700.237,1704.169,3.932251,3,14,162,2,D,,BDAD
11,8,1,5,1706.181,1707.558,1.377441,14,4,180,1,A,,BDADA
11,8,1,6,1709.569,1710.925,1.355469,4,12,-144,1,C,,BDADAC
11,8,1,7,1712.936,1713.781,0.8442383,12,7,90,1,C,BDADACC,BDADACC
11,9,1,1,1719.893,1720.658,0.7655029,7,12,-90,1,B,,B
11,9,1,2,1722.669,1723.88,1.210571,12,3,162,1,A,,BA
11,9,1,3,1725.892,1726.958,1.066528,3,12,-162,1,D,,BAD
11,9,1,4,1728.97,1729.758,0.7880859,12,7,90,1,C,,BADC
11,9,1,5,1731.769,1732.803,1.033569,7,1,108,1,D,,BADCD
11,9,1,6,1734.814,1735.869,1.055298,1,10,-162,1,D,,BADCDD
11,9,1,7,1737.88,1739.158,1.27771,10,1,162,1,D,BADCDDD,BADCDDD
11,10,1,1,1751.747,1752.324,0.5770264,1,17,71.99998,1,A,,A
11,10,1,2,1754.336,1755.214,0.8778076,17,12,90.00002,1,C,,AC
11,10,1,3,1757.23,1758.469,1.23938,12,5,126,1,B,,ACB
11,10,1,4,1760.481,1761.869,1.388672,5,17,144,1,A,,ACBA
11,10,1,5,1763.88,1764.564,0.6835938,17,2,-89.99998,1,D,,ACBAD
11,10,1,6,1766.569,1767.325,0.755127,2,18,71.99999,1,B,,ACBADB
11,10,1,7,1769.335,1770.991,1.656006,18,7,-162,1,B,ACBADBB,ACBADBB
