Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
1,2,3,6,944.6555,946.1437,1.488281,11,18,-126,1,C,,ACBABC
1,2,3,7,948.1552,949.7498,1.594543,18,6,-144,1,B,ACBABCD,ACBABCB
1,3,3,1,964.6332,965.7441,1.110901,6,0,108,2,D,,D
1,3,3,2,967.7554,969.6682,1.91272,0,7,-126,2,A,,DA
1,3,3,3,971675,973.9326,2.257568,7,2,90,1,D,,DAD
1,3,3,4,975.9435,977.1107,1.167114,2,13,162,1,A,,DADA
1,3,3,5,979.1274,979.8771,0.7496948,13,7,108,1,C,,DADAC
1,3,3,6,981.8881,983.4324,1.544373,7,2,90,1,C,,DADACC
1,3,3,7,985.4435,986.9771,1.53363,2,14,144,1,C,DADACCC,DADACCC
1,4,3,1,995.9225,997.4217,1.499207,14,0,-108,1,A,,A
1,4,3,2,999433,1000616,1.182861,0,12,144,1,C,,AC
1,4,3,3,1002622,1003744,1.12146,12,4,144,1,B,,ACB
1,4,3,4,1005755,1007344,1.588196,4,14,-180,1,B,,ACBB
1,4,3,5,1009355,1010733,1.378174,14,4,180,1,A,,ACBBA
1,4,3,6,1012744,1014255,1.51123,4,18,108,1,A,,ACBBAA
1,4,3,7,1016266,1018577,2.311035,18,3,-90,1,D,ACBACDB,ACBBAAD
1,5,3,1,1027877,1030337,2.459351,3,11,-144,1,A,,A
1,5,3,2,1032344,1035.93,3.58667,11,2,162,2,C,,AC
1,5,3,3,1037937,1038788,0.8508301,2,18,71.99999,1,C,,ACC
1,5,3,4,1040799,1042821,2.022095,18,3,-90,2,A,,ACCA
1,5,3,5,1044833,1045612,0.7792969,3,9,-108,1,D,,ACCAD
1,5,3,6,1047623,1048511,0.8881836,9,14,-90,1,C,,ACCADC
1,5,3,7,1050527,1051988,1.461548,14,3,-162,1,D,ACCADCD,ACCADCD
1,6,3,1,1062978,1063855,0.8765869,3,17,108,1,C,,C
1,6,3,2,1065866,1067349,1.483154,17,7,-180,1,D,,CD
1,6,3,3,1069356,1070221,0.8654785,7,14,-126,1,A,,CDA
1,6,3,4,1072233,1073211,0.9776611,14,8,108,2,D,,CDAD
1,6,3,5,1075222,1078744,3.522095,8,3,90.00001,1,B,,CDADB
1,6,3,6,1080755,1083422,2.666626,3,15,144,1,C,,CDADBC
1,6,3,7,1085433,1087977,2.544434,15,3,-144,1,A,CDADBCA,CDADBCA
1,7,3,1,1101867,1103644,1.776978,3,12,-162,1,A,,A
1,7,3,2,1105655,1107077,1.421753,12,5,126,1,A,,AA
1,7,3,3,1109089,1110044,0.9552002,5,10,-90,2,C,,AAC
1,7,3,4,1112055,1112644,0.588623,10,15,-90.00001,1,A,,AACA
1,7,3,5,1114655,1115.7,1.044922,15,9,108,2,B,,AACAB
1,7,3,6,1117711,1118721,1.010376,9,14,-90,2,D,,AACABD
1,7,3,7,1120733,1122666,1.93335,14,2,-144,2,C,AACABDA,AACABDC
1,8,3,1,1134845,1135889,1.043579,2,17,89.99998,1,C,,C
1,8,3,2,1137.9,1139344,1.443848,17,10,126,1,B,,CB
1,8,3,3,1141355,1142489,1.133667,10,18,-144,1,D,,CBD
1,8,3,4,1144.5,1146966,2.466064,18,9,162,1,D,,CBDD
1,8,3,5,1148978,1151311,2.332764,9,0,162,1,C,,CBDDC
1,8,3,6,1153322,1154388,1.066406,0,12,144,1,B,,CBDDCB
1,8,3,7,1156.4,1159,2.599854,12,1,-162,1,B,ACABCDC,CBDDCBB
1,9,3,1,1168388,1170644,2.256104,1,10,-162,1,D,,D
1,9,3,2,1172655,1174.11,1.4552,10,1,162,1,B,,DB
1,9,3,3,1176121,1177855,1.733398,1,14,126,1,C,,DBC
1,9,3,4,1179866,1180955,1.089233,14,1,-126,1,D,,DBCD
1,9,3,5,1182966,1184577,1.611328,1,13,144,1,C,,DBCDC
1,9,3,6,1186588,1188111,1.522583,13,5,144,1,C,,DBCDCC
1,9,3,7,1190122,1191188,1.066406,5,14,-162,1,D,DBCDCCB,DBCDCCD
1,10,3,1,1201233,1203322,2.089111,14,5,162,1,D,,D
1,10,3,2,1205333,1206077,0.7445068,5,10,-90,1,B,,DB
1,10,3,3,1208088,1210266,2.177368,10,16,-108,2,A,,DBA
1,10,3,4,1212278,1214677,2.399902,16,2,-108,1,D,,DBAD
1,10,3,5,1216688,1217721,1.033447,2,18,71.99999,1,C,,DBADC
1,10,3,6,1219733,1221677,1.944824,18,3,-90,2,B,,DBADCB
1,10,3,7,1223688,1224544,0.8555908,3,9,-108,1,B,DBCACBB,DBADCBB
1,1,2,1,1419433,1420467,1.033936,16,11,90.00001,1,D,,D
1,1,2,2,1422477,1423.61,1.132568,11,5,108,1,A,,DA
1,1,2,3,1425622,1426844,1.222534,5,18,126,1,C,,DAC
1,1,2,4,1428855,1429877,1.021484,18,4,-108,1,C,,DACC
1,1,2,5,1431888,1433299,1.410767,4,14,-180,1,D,,DACCD
1,1,2,6,1435311,1436015,0.7045898,14,0,-108,1,D,,DACCDD
1,1,2,7,1438022,1438699,0.6767578,0,5,-90,1,B,DACCDBB,DACCDDB
1,2,2,1,1450088,1450988,0.8996582,5,18,126,1,B,,B
1,2,2,2,1452999,1453722,0.7224121,18,13,90.00001,1,A,,BA
1,2,2,3,1455733,1456921,1.188354,13,7,108,1,A,,BAA
1,2,2,4,1458933,1460066,1.133301,7,13,-108,1,B,,BAAB
1,2,2,5,1462077,1463488,1.411133,13,1,-144,1,A,,BAABA
1,2,2,6,1465.5,1466899,1.398804,1,11,180,1,C,,BAABAC
1,2,2,7,1468911,1470299,1.387939,11,6,90.00001,1,C,DABBACC,BAABACC
1,3,2,1,1486355,1487677,1.321899,6,16,179.9802,1,D,,D
1,3,2,2,1489688,1490965,1.277344,16,7,162,1,B,,DB
1,3,2,3,1492977,1494099,1.122559,7,1,108,1,A,,DBA
1,3,2,4,1496.11,1499.8,3.689697,1,15,108,2,B,,DBAB
1,3,2,5,1501811,1503111,1.299561,15,2,-126,1,A,,DBABA
1,3,2,6,1505121,1506088,0.9671631,2,15,126,1,A,,DBABAA
1,3,2,7,1508099,1509221,1.121704,15,4,-162,1,B,DBABACB,DBABAAB
1,4,2,1,1527146,1528.3,1.154053,4,15,162,1,B,,B
1,4,2,2,1530312,1531699,1.387939,15,4,-162,1,D,,BD
1,4,2,3,1533711,1534933,1.222046,4,12,-144,1,D,,BDD
1,4,2,4,1536.95,1538.3,1.349731,12,1,-162,1,B,,BDDB
1,4,2,5,1540311,1541466,1.154785,1,12,162,1,D,,BDDBD
1,4,2,6,1543482,1544511,1.029053,12,0,-144,1,A,,BDDBDA
1,4,2,7,1546521,1547455,0.93396,0,12,144,1,B,BDDBDAB,BDDBDAB
1,5,2,1,1568545,1569777,1.23291,12,7,90,1,B,,B
1,5,2,2,1571793,1573111,1.317993,7,17,180,1,D,,BD
1,5,2,3,1575121,1576077,0.9555664,17,9,144,1,A,,BDA
1,5,2,4,1578088,1579.3,1.211792,9,3,108,1,B,,BDAB
1,5,2,5,1581311,1582677,1.366333,3,13,-180,1,D,,BDABD
1,5,2,6,1584688,1585444,0.7553711,13,18,-90.00001,1,D,,BDABDD
1,5,2,7,1587455,1588927,1.47168,18,10,144,1,D,BDABDDD,BDABDDD
1,6,2,1,1605466,1606522,1.05542,10,2,144,1,B,,B
1,6,2,2,1608533,1609622,1.089233,2,16,108,1,B,,BB
1,6,2,3,1611633,1613011,1.378418,16,6,-179.9802,1,B,,BBB
1,6,2,4,1615022,1616055,1.033081,6,1,90,1,C,,BBBC
1,6,2,5,1618066,1619188,1.121826,1,6,-90,1,B,,BBBCB
1,6,2,6,1621.2,1622766,1.566528,6,16,179.9802,1,C,,BBBCBC
1,6,2,7,1624777,1626033,1.255371,16,10,108,1,B,BBBDBBC,BBBCBCB
1,7,2,1,1644.2,1645355,1.155396,10,18,-144,1,D,,D
1,7,2,2,1647366,1648622,1.255737,18,7,-162,1,A,,DA
1,7,2,3,1650633,1653755,3.121826,7,16,-162,2,D,,DAD
1,7,2,4,1655766,1657888,2.122192,16,5,-162,1,D,,DADD
1,7,2,5,1659899,1661,1.100586,5,18,126,1,A,,DADDA
1,7,2,6,1663.01,1664455,1.444214,18,9,162,1,C,,DADDAC
1,7,2,7,1666466,1668043,1.577271,9,18,-162,1,B,DADDBCA,DADDACB
1,8,2,1,1683645,1684566,0.9212646,18,12,108,1,B,,B
1,8,2,2,1686577,1688015,1.437378,12,5,126,1,D,,BD
1,8,2,3,1690028,1691.6,1.571411,5,18,126,1,C,,BDC
1,8,2,4,1693.61,1698966,5.355225,18,10,144,3,A,,BDCA
1,8,2,5,1700977,1702811,1.833618,10,1,162,1,D,,BDCAD
1,8,2,6,1704822,1705749,0.9274902,1,7,-108,1,B,,BDCADB
1,8,2,7,1707755,1709288,1.532593,7,17,180,1,B,BDCADBB,BDCADBB
1,9,2,1,1720989,1722344,1.355225,17,7,-180,1,D,,D
1,9,2,2,1724355,1725433,1.077637,7,16,-162,1,A,,DA
1,9,2,3,1727444,1728733,1.28894,16,9,126,2,A,,DAA
1,9,2,4,1730744,1731788,1.043945,9,15,-108,1,A,,DAAA
1,9,2,5,1733.8,1734555,0.7547607,15,9,108,1,C,,DAAAC
1,9,2,6,1736566,1737644,1.078491,9,3,108,1,C,,DAAACC
1,9,2,7,1739655,1742755,3.099976,3,10,-126,2,B,DAAACBB,DAAACCB
1,10,2,1,1750.81,1753066,2.255615,10,3,126,2,C,,C
1,10,2,2,1755077,1756617,1.540405,3,12,-162,2,A,,CA
1,10,2,3,1758622,1760.31,1.687866,12,0,-144,1,A,,CAA
1,10,2,4,1762322,1762.81,0.4885254,0,18,35.99998,1,C,,CAAC
1,10,2,5,1764822,1765843,1.021606,18,12,108,1,B,,CAACB
1,10,2,6,1767854,1768721,0.8670654,12,7,90,1,B,,CAACBB
1,10,2,7,1770733,1771533,0.7998047,7,13,-108,1,A,CAACBDC,CAACBBA
