Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
7,10,1,3,786.7358,789.4028,2.666931,13,2,-162,1,C,,DDC
7,10,1,4,791.4139,792.9035,1.489624,2,17,89.99998,1,D,,DDCD
7,10,1,5,794.9141,796.937,2.022888,17,3,-108,1,D,,DDCDD
7,10,1,6,798.9479,801.3251,2.377197,3,15,144,1,D,,DDCDDD
7,10,1,7,803.3412,806.0919,2.75061,15,4,-162,1,C,DDCDDDC,DDCDDDC
7,1,3,1,1088.815,1094.56,5.744385,8,1,126,1,D,,D
7,1,3,2,1096.571,1102.027,5.456177,1,8,-126,1,B,,DB
7,1,3,3,1104.038,1109.182,5.143921,8,2,108,1,C,,DBC
7,1,3,4,1111.193,1113.438,2.244507,2,16,108,1,A,,DBCA
7,1,3,5,1115.449,1117.638,2.188721,16,2,-108,1,B,,DBCAB
7,1,3,6,1119.649,1123.139,3.490112,2,15,126,1,C,,DBCABC
7,1,3,7,1125.149,1128.538,3.38855,15,4,-162,1,B,DBCABCB,DBCABCB
7,2,3,1,1136.127,1139.172,3.045532,4,11,-126,1,D,,D
7,2,3,2,1141.183,1145.038,3.854614,11,0,-162,1,B,,DB
7,2,3,3,1147.049,1149.227,2.177979,0,7,-126,1,B,,DBB
7,2,3,4,1151.238,1155.316,4.077393,7,16,-162,1,C,,DBBC
7,2,3,5,1157.327,1162.116,4.788696,16,9,126,1,B,,DBBCB
7,2,3,6,1164.127,1169.472,5.344604,9,14,-90,1,D,,DBBCBD
7,2,3,7,1171.483,1174.172,2.689819,14,1,-126,1,C,DBBCBDC,DBBCBDC
7,3,3,1,1181.483,1187.183,5.699707,1,14,126,1,B,,B
7,3,3,2,1189.193,1192.338,3.144897,14,4,180,1,D,,BD
7,3,3,3,1194.35,1197.34,2.989746,4,12,-144,1,A,,BDA
7,3,3,4,1199.35,1204.438,5.088501,12,17,-90.00002,1,C,,BDAC
7,3,3,5,1206.45,1209.783,3.33374,17,7,-180,1,A,,BDACA
7,3,3,6,1211.794,1217.861,6.066284,7,12,-90,1,A,,BDACAA
7,3,3,7,1219.872,1224.394,4.521973,12,7,90,1,A,BDACAAA,BDACAAA
7,4,3,1,1230.86,1233.584,2.723389,7,12,-90,1,A,,A
7,4,3,2,1235.595,1237.939,2.344116,12,5,126,1,B,,AB
7,4,3,3,1239.95,1244.994,5.044434,5,0,90,1,C,,ABC
7,4,3,4,1247.01,1251.039,4.028564,0,8,-144,1,D,,ABCD
7,4,3,5,1253.05,1257.261,4.21167,8,1,126,1,A,,ABCDA
7,4,3,6,1259.272,1262.743,3.471191,1,13,144,2,C,,ABCDAC
7,4,3,7,1264.75,1268.628,3.878052,13,6,126,1,C,ABCDACC,ABCDACC
7,5,3,1,1274.839,1279.639,4.800293,6,18,144,1,C,,C
7,5,3,2,1281.65,1289.372,7.722412,18,13,90.00001,1,C,,CC
7,5,3,3,1291.383,1296.128,4.744629,13,5,144,1,B,,CCB
7,5,3,4,1298.139,1301.406,3.267822,5,13,-144,1,A,,CCBA
7,5,3,5,1303.417,1307.639,4.221436,13,1,-144,1,A,,CCBAA
7,5,3,6,1309.649,1312.783,3.133789,1,12,162,1,D,,CCBAAD
7,5,3,7,1314.794,1318.872,4.077881,12,0,-144,1,D,CCBAADD,CCBAADD
7,6,3,1,1325.139,1331.05,5.911255,0,12,144,1,B,,B
7,6,3,2,1333.061,1336.761,3.699951,12,1,-162,1,B,,BB
7,6,3,3,1338.772,1344.284,5.511597,1,15,108,1,B,,BBB
7,6,3,4,1346.295,1350.072,3.777588,15,5,-180,1,D,,BBBD
7,6,3,5,1352.084,1355.862,3.77771,5,14,-162,1,C,,BBBDC
7,6,3,6,1357.872,1362.017,4.145264,14,2,-144,1,B,,BBBDCB
7,6,3,7,1364.028,1366.994,2.966187,2,13,162,1,D,BBBDCBD,BBBDCBD
7,7,3,1,1382.473,1389.151,6.677856,13,8,89.99998,1,A,,A
7,7,3,2,1391.162,1394.274,3.111938,8,16,-144,1,D,,AD
7,7,3,3,1396.285,1402.15,5.865723,16,11,90.00001,1,B,,ADB
7,7,3,4,1404.162,1408.839,4.677246,11,4,126,1,A,,ADBA
7,7,3,5,1410.85,1413.895,3.044922,4,13,-162,1,D,,ADBAD
7,7,3,6,1415.906,1420.984,5.077393,13,18,-90.00001,1,C,,ADBADC
7,7,3,7,1422.995,1424.817,1.82251,18,11,126,1,A,ADBADCA,ADBADCA
7,8,3,1,1434.507,1440.329,5.822021,11,6,90.00001,1,B,,B
7,8,3,2,1442.339,1446.696,4.356934,6,16,179.9802,1,C,,BC
7,8,3,3,1448.707,1451.529,2.821777,16,3,-126,1,D,,BCD
7,8,3,4,1453.539,1457.19,3.650146,3,13,-180,1,C,,BCDC
7,8,3,5,1459.196,1463.496,4.300903,13,0,-126,1,C,,BCDCC
7,8,3,6,1465.507,1470.352,4.844604,0,6,-108,1,C,,BCDCCC
7,8,3,7,1472.362,1475.206,2.844238,6,16,179.9802,1,A,BCDCCCA,BCDCCCA
7,9,3,1,1484.14,1490.618,6.478271,16,11,90.00001,1,C,,C
7,9,3,2,1492.634,1498.963,6.328857,11,6,90.00001,1,A,,CA
7,9,3,3,1500.974,1504.563,3.588745,6,15,-162,1,C,,CAC
7,9,3,4,1506.574,1509.218,2.643677,15,2,-126,1,C,,CACC
7,9,3,5,1511.23,1514.562,3.332642,2,15,126,1,A,,CACCA
7,9,3,6,1516.573,1519.24,2.666504,15,6,162,1,D,,CACCAD
7,9,3,7,1521.256,1524.941,3.685059,6,15,-162,1,C,CACCADC,CACCADC
7,10,3,1,1532.273,1536.99,4.716309,15,6,162,1,A,,A
7,10,3,2,1538.995,1541.345,2.349487,6,11,-90.00001,1,B,,AB
7,10,3,3,1543.351,1545.729,2.377808,11,17,-108,1,A,,ABA
7,10,3,4,1547.74,1550.785,3.044678,17,5,-144,1,C,,ABAC
7,10,3,5,1552.796,1556.363,3.567749,5,14,-162,1,A,,ABACA
7,10,3,6,1558.374,1560.097,1.723022,14,9,90,1,C,,ABACAC
7,10,3,7,1562.108,1565.541,3.433105,9,0,162,1,D,ABACACD,ABACACD
7,1,2,1,1897.931,1899.231,1.299683,17,2,-89.99998,1,A,,A
7,1,2,2,1901.243,1903.831,2.588135,2,9,-126,1,A,,AA
7,1,2,3,1905.842,1907.853,2.010742,9,3,108,1,D,,AAD
7,1,2,4,1909.864,1911.553,1.688721,3,18,90,1,C,,AADC
7,1,2,5,1913.573,1915.925,2.352539,18,6,-144,1,A,,AADCA
7,1,2,6,1917.931,1920.131,2.199951,6,11,-90.00001,1,D,,AADCAD
7,1,2,7,1922.143,1924.209,2.066162,11,4,126,1,B,AADCADB,AADCADB
7,2,2,1,1934.698,1937.153,2.455444,4,16,144,1,D,,D
7,2,2,2,1939.165,1942.031,2.865845,16,8,144,1,D,,DD
7,2,2,3,1944.043,1946.154,2.110962,8,14,-108,1,C,,DDC
7,2,2,4,1948.165,1951.276,3.111328,14,2,-144,1,C,,DDCC
7,2,2,5,1953.287,1956.165,2.877686,2,10,-144,1,C,,DDCCC
7,2,2,6,1958.176,1960.42,2.244507,10,15,-90.00001,1,C,,DDCCCC
7,2,2,7,1962.432,1965.109,2.677002,15,10,90.00001,2,C,DDCCCCC,DDCCCCC
7,3,2,1,1971.965,1975.087,3.121826,10,18,-144,1,B,,B
7,3,2,2,1977.098,1979.809,2.710815,18,4,-108,1,B,,BB
7,3,2,3,1981.82,1984.043,2.222168,4,18,108,1,D,,BBD
7,3,2,4,1986.058,1989.165,3.106445,18,6,-144,1,A,,BBDA
7,3,2,5,1991.176,1993.521,2.344238,6,12,-108,1,A,,BBDAA
7,3,2,6,1995.532,1998.565,3.033081,12,4,144,1,A,,BBDAAA
7,3,2,7,2000.576,2002.62,2.0448,4,18,108,1,C,BBDAAAC,BBDAAAC
7,4,2,1,2009.254,2011.719,2.465576,18,6,-144,1,D,,D
7,4,2,2,2013.732,2015.676,1.943726,6,11,-90.00001,1,A,,DA
7,4,2,3,2017.687,2019.754,2.066895,11,6,90.00001,1,D,,DAD
7,4,2,4,2021.766,2025.02,3.254761,6,17,162,1,A,,DADA
7,4,2,5,2027.032,2028.831,1.799561,17,3,-108,1,A,,DADAA
7,4,2,6,2030.843,2033.921,3.078003,3,12,-162,1,C,,DADAAC
7,4,2,7,2035.932,2038.076,2.143311,12,18,-108,1,B,DADAACB,DADAACB
7,5,2,1,2044.143,2046.765,2.621704,18,10,144,1,D,,D
7,5,2,2,2048.777,2050.543,1.766602,10,15,-90.00001,1,D,,DD
7,5,2,3,2052.554,2054.455,1.901367,15,0,-89.99999,1,C,,DDC
7,5,2,4,2056.466,2058.298,1.832764,0,5,-90,1,B,,DDCB
7,5,2,5,2060.309,2063.859,3.550049,5,16,162,2,B,,DDCBB
7,5,2,6,2065.865,2068.432,2.567139,16,8,144,1,A,,DDCBBA
7,5,2,7,2070.443,2073.232,2.788574,8,16,-144,1,A,DDCBBAA,DDCBBAA
7,6,2,1,2087.91,2090.377,2.467041,16,9,126,1,C,,C
7,6,2,2,2092.389,2095.455,3.065918,9,18,-162,1,C,,CC
7,6,2,3,2097.466,2099.466,2,18,3,-90,1,D,,CCD
7,6,2,4,2101.481,2104.588,3.106201,3,14,162,1,C,,CCDC
7,6,2,5,2106.599,2108.721,2.121826,14,8,108,1,A,,CCDCA
7,6,2,6,2110.732,2113.255,2.523193,8,16,-144,1,A,,CCDCAA
7,6,2,7,2115.266,2117.144,1.877686,16,10,108,1,C,CCDCAAC,CCDCAAC
7,7,2,1,2127.322,2130.126,2.804199,10,18,-144,1,A,,A
7,7,2,2,2132.132,2133.743,1.61084,18,13,90.00001,1,C,,AC
7,7,2,3,2135.755,2140.555,4.800293,13,0,-126,2,C,,ACC
7,7,2,4,2142.566,2144.732,2.166016,0,5,-90,1,D,,ACCD
7,7,2,5,2146.749,2150.154,3.405273,5,12,-126,1,D,,ACCDD
7,7,2,6,2152.166,2155.621,3.455566,12,18,-108,1,B,,ACCDDB
7,7,2,7,2157.637,2159.681,2.043701,18,11,126,1,C,ACCDDBC,ACCDDBC
7,8,2,1,2167.81,2170.5,2.689697,11,18,-126,1,B,,B
7,8,2,2,2172.511,2175.91,3.39917,18,6,-144,1,D,,BD
7,8,2,3,2177.922,2183.299,5.377686,6,14,-144,2,A,,BDA
7,8,2,4,2185.31,2188.444,3.133545,14,3,-162,1,C,,BDAC
7,8,2,5,2190.459,2193.499,3.039795,3,10,-126,1,A,,BDACA
7,8,2,6,2195.51,2200.907,5.396484,10,4,108,2,C,,BDACAC
7,8,2,7,2202.914,2204.888,1.974854,4,18,108,1,D,BDACACD,BDACACD
7,9,2,1,2212.255,2214.411,2.156006,18,13,90.00001,1,A,,A
7,9,2,2,2216.422,2219.399,2.977051,13,2,-162,1,A,,AA
7,9,2,3,2221.415,2223.477,2.062012,2,18,71.99999,1,B,,AAB
7,9,2,4,2225.488,2228.411,2.922607,18,8,180,1,B,,AABB
7,9,2,5,2230.422,2232.933,2.510742,8,0,144,1,D,,AABBD
7,9,2,6,2234.949,2237.1,2.150391,0,13,126,1,A,,AABBDA
7,9,2,7,2239.111,2241.71,2.599609,13,1,-144,1,B,AABBDAB,AABBDAB
7,10,2,1,2247.91,2253.033,5.122314,1,12,162,3,B,,B
7,10,2,2,2255.044,2257.822,2.778076,12,5,126,1,D,,BD
7,10,2,3,2259.838,2262.211,2.373047,5,12,-126,1,D,,BDD
7,10,2,4,2264.222,2266.589,2.366455,12,0,-144,1,D,,BDDD
7,10,2,5,2268.6,2271.566,2.966309,0,8,-144,1,B,,BDDDB
7,10,2,6,2273.577,2276.2,2.622559,8,0,144,1,C,,BDDDBC
7,10,2,7,2278.211,2280.811,2.600098,0,12,144,1,D,BDDDBCD,BDDDBCD
