Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
9,2,3,1,713.08,714.3837,1.303711,8,1,126,1,C,,C
9,2,3,2,716.3911,717.4348,1.043701,1,10,-162,2,B,,CB
9,2,3,3,719.4465,720.5016,1.055115,10,5,90,2,C,,CBC
9,2,3,4,722.5126,723.413,0.9003296,5,0,90,2,D,,CBCD
9,2,3,5,725.424,726.6624,1.238342,0,9,-162,2,D,,CBCDD
9,2,3,6,728.6687,729.7574,1.088745,9,3,108,2,D,,CBCDDD
9,2,3,7,731.7735,732.6346,0.861084,3,16,126,1,A,CBCDDDA,CBCDDDA
9,3,3,1,739.3914,740.3518,0.9603882,16,4,-144,1,C,,C
9,3,3,2,742.358,743.4238,1.065796,4,11,-126,2,D,,CD
9,3,3,3,745.4348,746.4024,0.9675903,11,5,108,2,A,,CDA
9,3,3,4,748.418,749.7574,1.339355,5,14,-162,1,D,,CDAD
9,3,3,5,751.7684,753.2464,1.477966,14,6,144,1,D,,CDADD
9,3,3,6,755.263,756.4794,1.216431,6,17,162,1,A,,CDADDA
9,3,3,7,758.4905,759.8909,1.400391,17,7,-180,1,D,CDADDAC,CDADDAD
9,4,3,1,769.7906,771.0343,1.243713,7,18,162,1,B,,B
9,4,3,2,773.0464,774.5022,1.45575,18,12,108,1,A,,BA
9,4,3,3,776.5131,777.5905,1.077332,12,3,162,2,B,,BAB
9,4,3,4,779.6017,780.902,1.300293,3,14,162,2,C,,BABC
9,4,3,5,782.913,784.1347,1.22168,14,9,90,2,A,,BABCA
9,4,3,6,786.1464,787.7572,1.61084,9,18,-162,1,C,,BABCAC
9,4,3,7,789.7687,790.7688,1.000061,18,7,-162,1,B,BABCACB,BABCACB
9,5,3,1,797.7686,798.6466,0.8779907,7,13,-108,1,C,,C
9,5,3,2,800.6577,801.8026,1.144897,13,4,162,2,B,,CB
9,5,3,3,803.8071,805.7241,1.916931,4,10,-108,1,B,,CBB
9,5,3,4,807.7345,809.2022,1.467712,10,5,90,1,D,,CBBD
9,5,3,5,811.213,813.2016,1.988647,5,14,-162,2,A,,CBBDA
9,5,3,6,815.2131,817.013,1.799927,14,0,-108,1,B,,CBBDAB
9,5,3,7,819.0243,820.424,1.399658,0,11,162,1,A,CBCBACD,CBBDABA
9,6,3,1,830.3805,831.5903,1.209839,11,2,162,1,D,,D
9,6,3,2,833.6021,835.2903,1.688232,2,17,89.99998,1,D,,DD
9,6,3,3,837.3021,838.7128,1.410767,17,2,-89.99998,1,D,,DDD
9,6,3,4,840.724,842.0909,1.366943,2,11,-162,2,B,,DDDB
9,6,3,5,844.102,846.4903,2.388306,11,18,-126,1,A,,DDDBA
9,6,3,6,848.502,849.8129,1.310913,18,4,-108,1,B,,DDDBAB
9,6,3,7,851.8243,853.1295,1.305176,4,11,-126,2,A,DDDDABA,DDDBABA
9,7,3,1,858.6469,860.0343,1.38739,11,2,162,1,C,,C
9,7,3,2,862.0466,863.4909,1.444336,2,18,71.99999,1,D,,CD
9,7,3,3,865.5022,866.6016,1.099426,18,11,126,2,C,,CDC
9,7,3,4,868.6131,870.2022,1.589111,11,0,-162,1,C,,CDCC
