Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
0,55,5,False
0,55,20,True
0,55,15,True
0,55,25,True
0,55,10,True
0,55,-25,True
0,55,-30,True
0,55,20,True
0,55,15,True
0,55,-20,True
0,55,30,True
0,55,5,True
0,55,-15,True
0,55,-10,True
0,55,10,True
0,55,-10,True
0,55,30,True
0,55,-5,True
0,55,-5,True
0,55,-30,True
0,55,-20,True
0,55,-15,True
0,55,-25,True
0,55,25,True
