Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
5,265,-25,True
5,265,15,True
5,265,-10,True
5,265,20,True
5,265,30,True
5,265,10,True
5,265,25,True
5,265,-20,True
5,265,-30,True
5,265,15,True
5,265,-5,False
5,265,-25,True
5,265,20,True
5,265,30,True
5,265,5,True
5,265,-5,False
5,265,25,True
5,265,-30,True
5,265,10,True
5,265,-20,True
5,265,5,True
5,265,-15,True
5,265,-10,False
5,265,-15,True
