Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
4,195,10,False
4,195,5,False
4,195,-20,True
4,195,-15,True
4,195,-5,False
4,195,20,True
4,195,-5,True
4,195,25,True
4,195,15,True
4,195,20,True
4,195,15,False
4,195,30,True
4,195,30,True
4,195,25,True
4,195,-10,True
4,195,-30,True
4,195,5,True
4,195,-10,True
4,195,-25,True
4,195,-25,True
4,195,-30,True
4,195,-15,False
4,195,10,False
4,195,-20,True
