Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
0,265,10,True
0,265,-30,True
0,265,15,True
0,265,-15,True
0,265,15,True
0,265,-10,True
0,265,20,True
0,265,25,True
0,265,5,True
0,265,20,True
0,265,10,True
0,265,-5,True
0,265,-15,False
0,265,-20,True
0,265,-30,True
0,265,-25,True
0,265,-10,False
0,265,30,True
0,265,5,True
0,265,25,True
0,265,-5,True
0,265,-25,True
0,265,30,True
0,265,-20,True
