Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
3,265,5,False
3,265,-15,True
3,265,-15,True
3,265,-20,True
3,265,10,True
3,265,-10,True
3,265,25,True
3,265,10,True
3,265,-10,True
3,265,-5,True
3,265,-30,True
3,265,30,True
3,265,20,True
3,265,-25,True
3,265,20,True
3,265,15,True
3,265,-5,True
3,265,-25,True
3,265,30,True
3,265,15,True
3,265,-30,True
3,265,25,True
3,265,-20,True
3,265,5,True
