Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
0,195,25,True
0,195,-25,True
0,195,-25,True
0,195,30,True
0,195,-10,True
0,195,20,True
0,195,20,True
0,195,30,True
0,195,-30,True
0,195,-30,True
0,195,-15,True
0,195,25,True
0,195,-20,True
0,195,10,True
0,195,5,True
0,195,-10,True
0,195,5,True
0,195,15,True
0,195,-20,True
0,195,10,True
0,195,15,True
0,195,-5,True
0,195,-15,True
0,195,-5,True
