Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
6,55,-5,True
6,55,-30,True
6,55,30,True
6,55,20,True
6,55,-10,True
6,55,-25,True
6,55,30,True
6,55,10,False
6,55,-15,True
6,55,-20,False
6,55,10,True
6,55,25,True
6,55,25,True
6,55,-25,True
6,55,5,True
6,55,15,True
6,55,-20,True
6,55,-15,False
6,55,-10,True
6,55,-5,True
6,55,5,True
6,55,15,True
6,55,-30,True
6,55,20,True
