Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
6,125,-25,True
6,125,-30,True
6,125,-5,False
6,125,-10,True
6,125,-5,True
6,125,5,True
6,125,-20,True
6,125,-25,True
6,125,-30,True
6,125,10,True
6,125,20,True
6,125,15,True
6,125,-20,True
6,125,20,True
6,125,-15,False
6,125,25,True
6,125,25,True
6,125,-10,True
6,125,30,True
6,125,15,False
6,125,5,False
6,125,10,True
6,125,30,True
6,125,-15,True
