Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
0,125,-25,True
0,125,5,True
0,125,30,True
0,125,10,True
0,125,20,True
0,125,20,True
0,125,-10,True
0,125,-30,True
0,125,-5,False
0,125,15,True
0,125,30,True
0,125,-25,True
0,125,10,True
0,125,5,True
0,125,-5,True
0,125,-20,True
0,125,-10,True
0,125,25,True
0,125,25,True
0,125,-15,True
0,125,-15,True
0,125,-20,True
0,125,15,True
0,125,-30,True
