Participant_ID,Referencepoint_Distance,Obstacle_Distance,Correct_Answer
6,195,20,True
6,195,-5,True
6,195,-15,True
6,195,20,True
6,195,5,False
6,195,-10,True
6,195,15,True
6,195,-30,True
6,195,15,True
6,195,10,True
6,195,-10,True
6,195,-20,False
6,195,25,True
6,195,-20,True
6,195,30,True
6,195,30,True
6,195,10,True
6,195,-25,True
6,195,5,True
6,195,25,True
6,195,-5,True
6,195,-15,True
6,195,-30,True
6,195,-25,True
