Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
10,3,1,6,1195.752,1198.108,2.355957,18,8,180,1,A,,DABBAA
10,3,1,7,1200.118,1201.963,1.844482,8,3,90.00001,1,A,DABDAAA,DABBAAA
10,4,1,1,1214.974,1216.729,1.755859,3,12,-162,1,A,,A
10,4,1,2,1218.74,1221.007,2.266846,12,1,-162,1,C,,AC
10,4,1,3,1223.018,1223.996,0.977417,1,18,53.99999,1,D,,ACD
10,4,1,4,1226.008,1227.963,1.955688,18,3,-90,1,A,,ACDA
10,4,1,5,1229.974,1232.463,2.488403,3,14,162,1,A,,ACDAA
10,4,1,6,1234.475,1236.418,1.943359,14,7,126,1,A,,ACDAAA
10,4,1,7,1238.429,1240.118,1.688965,7,2,90,1,B,ACDAABD,ACDAAAB
10,5,1,1,1252.197,1252.996,0.7996826,2,7,-90,1,A,,A
10,5,1,2,1255.009,1256.586,1.577393,7,14,-126,1,A,,AA
10,5,1,3,1258.597,1260.852,2.254761,14,3,-162,1,B,,AAB
10,5,1,4,1262.863,1266.086,3.223022,3,13,-180,1,C,,AABC
10,5,1,5,1268.097,1270.03,1.93335,13,5,144,1,C,,AABCC
10,5,1,6,1272.041,1275.185,3.144531,5,14,-162,1,A,,AABCCA
10,5,1,7,1277.197,1278.752,1.555176,14,0,-108,1,B,ABCDACB,AABCCAB
10,6,1,1,1290.874,1292.574,1.699951,0,6,-108,1,B,,B
10,6,1,2,1294.585,1296.741,2.155518,6,14,-144,1,A,,BA
10,6,1,3,1298.752,1301.541,2.789307,14,4,180,1,B,,BAB
10,6,1,4,1303.553,1305.363,1.810425,4,11,-126,1,A,,BABA
10,6,1,5,1307.375,1309.096,1.721802,11,18,-126,1,B,,BABAB
10,6,1,6,1311.108,1312.641,1.532959,18,11,126,1,A,,BABABA
10,6,1,7,1314.652,1316.941,2.288696,11,3,144,1,C,BABABAC,BABABAC
10,7,1,1,1326.13,1328.274,2.144531,3,16,126,1,B,,B
10,7,1,2,1330.285,1332.086,1.800293,16,11,90.00001,1,C,,BC
10,7,1,3,1334.097,1335.697,1.599976,11,18,-126,1,C,,BCC
10,7,1,4,1337.708,1339.442,1.733643,18,6,-144,1,B,,BCCB
10,7,1,5,1341.453,1343.808,2.354858,6,15,-162,1,B,,BCCBB
10,7,1,6,1345.819,1347.597,1.778687,15,2,-126,1,B,,BCCBBB
10,7,1,7,1349.608,1351.363,1.755005,2,9,-126,1,B,BCBBBBB,BCCBBBB
10,8,1,1,1360.176,1361.597,1.421753,9,14,-90,1,D,,D
10,8,1,2,1363.608,1365.787,2.178711,14,9,90,2,B,,DB
10,8,1,3,1367.798,1369.175,1.377075,9,4,90,1,B,,DBB
10,8,1,4,1371.186,1373.109,1.922485,4,12,-144,1,D,,DBBD
10,8,1,5,1375.119,1376.486,1.36731,12,17,-90.00002,1,C,,DBBDC
10,8,1,6,1378.497,1380.409,1.911865,17,9,144,1,B,,DBBDCB
10,8,1,7,1382.42,1384.819,2.399536,9,18,-162,1,B,BDBDCAB,DBBDCBB
10,9,1,1,1395.73,1398.564,2.833862,18,8,180,1,C,,C
10,9,1,2,1400.575,1401.964,1.388794,8,14,-108,1,C,,CC
10,9,1,3,1403.975,1405.309,1.333618,14,9,90,1,D,,CCD
10,9,1,4,1407.319,1409.764,2.444458,9,0,162,1,A,,CCDA
10,9,1,5,1411.775,1415.686,3.911011,0,17,53.99997,1,A,,CCDAA
10,9,1,6,1417.697,1419.275,1.577759,17,11,108,1,D,,CCDAAD
10,9,1,7,1421.286,1424.553,3.266602,11,2,162,1,B,CCDABCD,CCDAADB
10,10,1,1,1433.819,1436.186,2.367188,2,16,108,1,D,,D
10,10,1,2,1438.197,1441.319,3.121704,16,7,162,1,A,,DA
10,10,1,3,1443.33,1446.676,3.346436,7,18,162,1,B,,DAB
10,10,1,4,1448.687,1450.019,1.332031,18,3,-90,1,D,,DABD
10,10,1,5,1452.03,1455.097,3.067017,3,12,-162,1,A,,DABDA
10,10,1,6,1457.109,1458.864,1.755127,12,17,-90.00002,1,A,,DABDAA
10,10,1,7,1460.875,1462.854,1.978882,17,9,144,1,D,DBADBDA,DABDAAD
10,1,2,1,1979.777,1981.789,2.011963,15,3,-144,1,D,,D
10,1,2,2,1983.8,1985.31,1.51062,3,10,-126,1,B,,DB
10,1,2,3,1987.322,1989.244,1.921997,10,15,-90.00001,1,D,,DBD
10,1,2,4,1991.255,1992.777,1.521729,15,9,108,1,C,,DBDC
10,1,2,5,1994.788,1996.632,1.843872,9,2,126,1,B,,DBDCB
10,1,2,6,1998.643,2000.622,1.97876,2,10,-144,1,D,,DBDCBD
10,1,2,7,2002.633,2004.266,1.633179,10,17,-126,1,C,DBDCBDC,DBDCBDC
10,2,2,1,2019.744,2021.721,1.977051,17,11,108,2,C,,C
10,2,2,2,2023.733,2025.754,2.021729,11,3,144,1,C,,CC
10,2,2,3,2027.766,2029.466,1.699707,3,16,126,1,D,,CCD
10,2,2,4,2031.477,2033.322,1.844604,16,11,90.00001,1,D,,CCDD
10,2,2,5,2035.333,2036.733,1.400146,11,17,-108,1,A,,CCDDA
10,2,2,6,2038.743,2040.41,1.666748,17,11,108,1,A,,CCDDAA
10,2,2,7,2042.421,2044.521,2.099976,11,4,126,1,B,CCDDAAB,CCDDAAB
10,3,2,1,2052.611,2054.221,1.610596,4,11,-126,1,C,,C
10,3,2,2,2056.233,2057.811,1.577881,11,4,126,1,B,,CB
10,3,2,3,2059.821,2061.921,2.100098,4,16,144,1,C,,CBC
10,3,2,4,2063.933,2065.254,1.321777,16,2,-108,1,A,,CBCA
10,3,2,5,2067.266,2069.166,1.899902,2,15,126,1,B,,CBCAB
10,3,2,6,2071.177,2073.733,2.555908,15,7,144,1,C,,CBCABC
10,3,2,7,2075.744,2078.078,2.333984,7,18,162,1,A,CBCDBCA,CBCABCA
10,4,2,1,2091.699,2093.633,1.934326,18,12,108,1,D,,D
10,4,2,2,2095.644,2096.9,1.255859,12,18,-108,1,C,,DC
10,4,2,3,2098.911,2100.956,2.045166,18,7,-162,1,A,,DCA
10,4,2,4,2102.966,2107.144,4.177246,7,12,-90,3,B,,DCAB
10,4,2,5,2109.155,2110.733,1.577881,12,4,144,1,C,,DCABC
10,4,2,6,2112.744,2114.377,1.632568,4,18,108,1,A,,DCABCA
10,4,2,7,2116.388,2118.212,1.823486,18,6,-144,1,C,DCABCDB,DCABCAC
10,5,2,1,2129.877,2132.121,2.244385,6,15,-162,1,B,,B
10,5,2,2,2134.133,2135.622,1.489014,15,1,-108,1,C,,BC
10,5,2,3,2137.634,2138.688,1.054443,1,17,71.99998,1,C,,BCC
10,5,2,4,2140.699,2142.211,1.511475,17,11,108,1,D,,BCCD
10,5,2,5,2144.222,2146.266,2.044434,11,0,-162,1,B,,BCCDB
10,5,2,6,2148.277,2149.322,1.044678,0,16,71.99998,1,B,,BCCDBB
10,5,2,7,2151.333,2152.944,1.610596,16,3,-126,1,D,BCCDBCA,BCCDBBD
10,6,2,1,2163.321,2164.988,1.667236,3,10,-126,1,D,,D
10,6,2,2,2166.999,2169.188,2.188965,10,18,-144,1,D,,DD
10,6,2,3,2171.199,2173,1.800293,18,6,-144,1,D,,DDD
10,6,2,4,2175.011,2177.588,2.577637,6,16,179.9802,1,A,,DDDA
10,6,2,5,2179.599,2181.044,1.444336,16,1,-89.99998,1,C,,DDDAC
10,6,2,6,2183.056,2184.977,1.920898,1,8,-126,1,C,,DDDACC
10,6,2,7,2186.988,2189.077,2.088867,8,16,-144,1,A,DDDACCA,DDDACCA
10,7,2,1,2198.088,2199.989,1.900146,16,7,162,1,C,,C
10,7,2,2,2202,2204.366,2.366699,7,16,-162,1,D,,CD
10,7,2,3,2206.377,2208.355,1.978027,16,6,-179.9802,1,D,,CDD
10,7,2,4,2210.366,2212.921,2.555176,6,15,-162,1,D,,CDDD
10,7,2,5,2214.933,2216.367,1.434326,15,7,144,1,D,,CDDDD
10,7,2,6,2218.378,2220.656,2.277832,7,16,-162,1,D,,CDDDDD
10,7,2,7,2222.667,2224.088,1.421875,16,2,-108,1,A,CDDDDDA,CDDDDDA
10,8,2,1,2231.377,2233.388,2.01123,2,13,162,1,B,,B
10,8,2,2,2235.4,2236.944,1.543701,13,6,126,1,A,,BA
10,8,2,3,2238.955,2240.634,1.678223,6,14,-144,1,C,,BAC
10,8,2,4,2242.645,2243.977,1.332275,14,8,108,1,A,,BACA
10,8,2,5,2245.989,2247.789,1.800293,8,13,-89.99998,1,B,,BACAB
10,8,2,6,2249.8,2252.156,2.355469,13,3,180,1,B,,BACABB
10,8,2,7,2254.167,2255.611,1.44458,3,10,-126,1,A,BCACBCD,BACABBA
10,9,2,1,2265.956,2267.489,1.533203,10,3,126,1,D,,D
10,9,2,2,2269.5,2270.911,1.411133,3,10,-126,1,B,,DB
10,9,2,3,2272.921,2275.822,2.901123,10,0,180,2,A,,DBA
10,9,2,4,2277.833,2279.955,2.122559,0,10,-180,1,C,,DBAC
10,9,2,5,2281.966,2284.755,2.789063,10,2,144,1,B,,DBACB
10,9,2,6,2286.766,2288.433,1.666992,2,18,71.99999,1,B,,DBACBB
10,9,2,7,2290.444,2293.189,2.744629,18,8,180,1,B,DBACBBB,DBACBBB
10,10,2,1,2301.355,2303.622,2.266602,8,1,126,1,B,,B
10,10,2,2,2305.634,2308.5,2.865723,1,12,162,1,A,,BA
10,10,2,3,2310.511,2312.589,2.077881,12,5,126,1,B,,BAB
10,10,2,4,2314.6,2315.911,1.311279,5,10,-90,1,B,,BABB
10,10,2,5,2317.923,2319.333,1.410889,10,15,-90.00001,1,A,,BABBA
10,10,2,6,2321.35,2323.422,2.072266,15,6,162,1,B,,BABBAB
10,10,2,7,2325.433,2327.7,2.266846,6,16,179.9802,1,B,BAABBAB,BABBABB
