Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
12,4,1,7,474.082,475.776,1.69397,18,12,108,1,D,DDBCCDB,DDBCBBD
12,5,1,1,492.51,494.1429,1.632874,12,17,-90.00002,1,D,,D
12,5,1,2,496.154,497.9211,1.767059,17,12,90.00002,1,A,,DA
12,5,1,3,499.9317,502.4654,2.53363,12,4,144,1,C,,DAC
12,5,1,4,504.4763,508.9872,4.510925,4,15,162,1,A,,DACA
12,5,1,5,510.9984,514.6093,3.610901,15,7,144,1,C,,DACAC
12,5,1,6,516.621,518.7983,2.177307,7,14,-126,1,B,,DACACB
12,5,1,7,520.8095,525.343,4.533447,14,6,144,1,C,DACACBC,DACACBC
12,6,1,1,538.1778,541.899,3.721252,6,18,144,1,D,,D
12,6,1,2,543.91,550.8437,6.933655,18,8,180,1,C,,DC
12,6,1,3,552.8545,554.332,1.477478,8,14,-108,1,B,,DCB
12,6,1,4,556.3434,559.0218,2.678345,14,1,-126,1,C,,DCBC
12,6,1,5,561.0372,563.0821,2.044861,1,9,-144,1,C,,DCBCC
12,6,1,6,565.0886,567.4371,2.348511,9,16,-126,1,C,,DCBCCC
12,6,1,7,569.4443,571.6439,2.199585,16,1,-89.99998,2,A,DCACCCA,DCBCCCA
12,7,1,1,584.5105,586.4152,1.904663,1,7,-108,1,A,,A
12,7,1,2,588.4217,593.8822,5.46051,7,17,180,1,C,,AC
12,7,1,3,595.8892,597.6216,1.732483,17,11,108,1,B,,ACB
12,7,1,4,599.6322,601.1999,1.567688,11,17,-108,1,D,,ACBD
12,7,1,5,603.2101,605.7213,2.511108,17,6,-162,1,C,,ACBDC
12,7,1,6,607.7327,610.6214,2.888733,6,16,179.9802,1,D,,ACBDCD
12,7,1,7,612.6326,617.1994,4.566833,16,3,-126,2,B,ACBDCDB,ACBDCDB
12,8,1,1,635.7884,638.7101,2.921692,3,14,162,1,A,,A
12,8,1,2,640.7216,643.0111,2.28949,14,2,-144,1,D,,AD
12,8,1,3,645.0218,646.4608,1.438965,2,7,-90,1,A,,ADA
12,8,1,4,648.4664,652.4111,3.944641,7,13,-108,2,A,,ADAA
12,8,1,5,654.4217,657.0989,2.677185,13,6,126,2,B,,ADAAB
12,8,1,6,659.1113,662.6384,3.527039,6,17,162,1,C,,ADAABC
12,8,1,7,664.6445,666.1215,1.477051,17,3,-108,1,B,ADAABCA,ADAABCB
12,9,1,1,683.6447,685.9774,2.332764,3,18,90,1,B,,B
12,9,1,2,687.9883,694.7889,6.800598,18,10,144,2,B,,BB
12,9,1,3,696.7997,699.2881,2.488464,10,3,126,2,D,,BBD
12,9,1,4,701.2999,704.733,3.433167,3,13,-180,1,A,,BBDA
12,9,1,5,706.7443,709.2216,2.477295,13,5,144,1,D,,BBDAD
12,9,1,6,711.233,714.4376,3.20459,5,16,162,1,B,,BBDADB
12,9,1,7,716.4447,719.4661,3.021362,16,7,162,1,C,BBDABDC,BBDADBC
12,10,1,1,736.6004,738.7443,2.143921,7,15,-144,1,A,,A
12,10,1,2,740.7555,743.5991,2.843628,15,6,162,2,D,,AD
12,10,1,3,745.611,747.7114,2.100403,6,15,-162,1,D,,ADD
12,10,1,4,749.7272,752.4999,2.772644,15,6,162,1,C,,ADDC
12,10,1,5,754.5114,755.7443,1.23291,6,11,-90.00001,1,B,,ADDCB
12,10,1,6,757.7556,759.1111,1.355469,11,6,90.00001,1,D,,ADDCBD
12,10,1,7,761.1221,764.4219,3.299805,6,14,-144,2,B,ADDCBDB,ADDCBDB
12,1,2,1,2486.766,2488.377,1.610596,13,18,-90.00001,1,D,,D
12,1,2,2,2490.388,2492.232,1.843994,18,7,-162,1,B,,DB
12,1,2,3,2494.244,2498.127,3.883057,7,17,180,2,C,,DBC
12,1,2,4,2500.133,2501.532,1.399658,17,12,90.00002,1,D,,DBCD
12,1,2,5,2503.549,2505.127,1.577881,12,7,90,1,D,,DBCDD
12,1,2,6,2507.133,2508.455,1.322021,7,1,108,1,C,,DBCDDC
12,1,2,7,2510.466,2513.344,2.877686,1,6,-90,2,B,DBCDDCB,DBCDDCB
12,2,2,1,2523.088,2525.932,2.84375,6,17,162,1,C,,C
12,2,2,2,2527.944,2529.199,1.254639,17,2,-89.99998,1,D,,CD
12,2,2,3,2531.21,2533.566,2.355957,2,13,162,1,C,,CDC
12,2,2,4,2535.577,2539.332,3.755127,13,0,-126,2,A,,CDCA
12,2,2,5,2541.348,2543.288,1.939453,0,8,-144,1,A,,CDCAA
12,2,2,6,2545.299,2547.144,1.845459,8,3,90.00001,2,B,,CDCAAB
12,2,2,7,2549.155,2551.265,2.11084,3,11,-144,1,A,CDCAABA,CDCAABA
12,3,2,1,2560.977,2562.455,1.477539,11,17,-108,1,B,,B
12,3,2,2,2564.466,2566.532,2.06665,17,5,-144,1,C,,BC
12,3,2,3,2568.544,2570.615,2.071289,5,13,-144,1,C,,BCC
12,3,2,4,2572.622,2574.322,1.700195,13,18,-90.00001,1,C,,BCCC
12,3,2,5,2576.333,2578.354,2.021484,18,9,162,1,B,,BCCCB
12,3,2,6,2580.365,2583.177,2.811279,9,0,162,1,B,,BCCCBB
12,3,2,7,2585.188,2587.554,2.366455,0,12,144,1,A,CBBCAAA,BCCCBBA
12,4,2,1,2599.155,2600.977,1.822266,12,17,-90.00002,2,D,,D
12,4,2,2,2602.988,2604.466,1.477539,17,2,-89.99998,1,C,,DC
12,4,2,3,2606.477,2607.95,1.473389,2,7,-90,1,D,,DCD
12,4,2,4,2609.955,2612.899,2.944092,7,17,180,1,B,,DCDB
12,4,2,5,2614.91,2616.816,1.905762,17,5,-144,1,D,,DCDBD
12,4,2,6,2618.822,2620.921,2.099365,5,14,-162,1,A,,DCDBDA
12,4,2,7,2622.932,2626.532,3.599854,14,5,162,2,D,CBCBDAD,DCDBDAD
12,5,2,1,2636.488,2642.955,6.466797,5,15,180,5,D,,D
12,5,2,2,2644.966,2647.41,2.444336,15,6,162,1,B,,DB
12,5,2,3,2649.421,2652.176,2.755127,6,17,162,1,C,,DBC
12,5,2,4,2654.188,2656.326,2.137939,17,3,-108,1,D,,DBCD
12,5,2,5,2658.333,2659.594,1.26123,3,18,90,1,C,,DBCDC
12,5,2,6,2661.6,2663.171,1.571289,18,12,108,1,D,,DBCDCD
12,5,2,7,2665.177,2667.532,2.354736,12,3,162,1,A,DBACDBB,DBCDCDA
12,6,2,1,2676.732,2678.377,1.644287,3,16,126,1,A,,A
12,6,2,2,2680.388,2682.821,2.433105,16,6,-179.9802,1,C,,AC
12,6,2,3,2684.832,2688.371,3.538818,6,0,108,2,C,,ACC
12,6,2,4,2690.377,2691.645,1.267334,0,6,-108,1,B,,ACCB
12,6,2,5,2693.655,2694.966,1.311035,6,11,-90.00001,1,C,,ACCBC
12,6,2,6,2696.976,2698.637,1.660889,11,3,144,1,C,,ACCBCC
12,6,2,7,2700.645,2702.088,1.443115,3,9,-108,1,B,ACCBCCB,ACCBCCB
12,7,2,1,2715.166,2718.555,3.388916,9,18,-162,2,C,,C
12,7,2,2,2720.566,2722.688,2.121582,18,9,162,1,C,,CC
12,7,2,3,2724.699,2726.921,2.222412,9,0,162,1,B,,CCB
12,7,2,4,2728.933,2731.243,2.310791,0,10,-180,1,C,,CCBC
12,7,2,5,2733.254,2734.726,1.47168,10,4,108,2,A,,CCBCA
12,7,2,6,2736.732,2738.254,1.521973,4,18,108,1,A,,CCBCAA
12,7,2,7,2740.266,2741.699,1.43335,18,4,-108,1,B,CCDCAAB,CCBCAAB
12,8,2,1,2751.588,2753.821,2.233154,4,16,144,1,B,,B
12,8,2,2,2755.832,2757.155,1.322266,16,3,-126,1,C,,BC
12,8,2,3,2759.166,2762.232,3.066406,3,12,-162,1,C,,BCC
12,8,2,4,2764.244,2767.276,3.032471,12,4,144,1,B,,BCCB
12,8,2,5,2769.288,2771.643,2.35498,4,14,-180,1,D,,BCCBD
12,8,2,6,2773.654,2775.121,1.466797,14,0,-108,1,A,,BCCBDA
12,8,2,7,2777.132,2777.698,0.5664063,0,18,35.99998,1,C,BCBACBC,BCCBDAC
12,9,2,1,2789.833,2791.477,1.644043,18,13,90.00001,1,C,,C
12,9,2,2,2793.488,2795.566,2.078125,13,5,144,1,C,,CC
12,9,2,3,2797.577,2799.088,1.510986,5,12,-126,1,A,,CCA
12,9,2,4,2801.099,2802.332,1.23291,12,17,-90.00002,1,D,,CCAD
12,9,2,5,2804.343,2806.91,2.567139,17,4,-126,2,C,,CCADC
12,9,2,6,2808.921,2810.466,1.545166,4,18,108,1,B,,CCADCB
12,9,2,7,2812.482,2815.266,2.783203,18,8,180,1,A,CCDDCBA,CCADCBA
12,10,2,1,2830.488,2832.343,1.855225,8,16,-144,1,C,,C
12,10,2,2,2834.354,2840.505,6.150879,16,3,-126,2,D,,CD
12,10,2,3,2842.511,2844.021,1.510498,3,11,-144,1,B,,CDB
12,10,2,4,2846.032,2847.332,1.300049,11,17,-108,1,B,,CDBB
12,10,2,5,2849.348,2852.299,2.951172,17,6,-162,2,B,,CDBBB
12,10,2,6,2854.311,2858.066,3.755615,6,0,108,3,D,,CDBBBD
12,10,2,7,2860.082,2860.921,0.8388672,0,17,53.99997,1,A,CCBDBAC,CDBBBDA
12,1,3,1,3087.3,3090.733,3.432861,8,2,108,1,C,,C
12,1,3,2,3092.743,3095.122,2.378174,2,11,-162,1,B,,CB
12,1,3,3,3097.133,3099.099,1.966064,11,2,162,1,B,,CBB
12,1,3,4,3101.111,3107.438,6.326904,2,14,144,1,B,,CBBB
12,1,3,5,3109.444,3111.638,2.194824,14,5,162,1,C,,CBBBC
12,1,3,6,3113.644,3115.11,1.466797,5,12,-126,1,C,,CBBBCC
12,1,3,7,3117.122,3119.767,2.644775,12,4,144,1,B,CBBBCCB,CBBBCCB
12,2,3,1,3129.589,3131.177,1.588379,4,17,126,1,B,,B
12,2,3,2,3133.188,3134.711,1.522217,17,9,144,1,C,,BC
12,2,3,3,3136.722,3138.789,2.066895,9,0,162,1,B,,BCB
12,2,3,4,3140.8,3143.378,2.577637,0,11,162,1,C,,BCBC
12,2,3,5,3145.388,3147.233,1.844238,11,1,-180,1,A,,BCBCA
12,2,3,6,3149.244,3150.733,1.489258,1,7,-108,1,C,,BCBCAC
12,2,3,7,3152.743,3154.311,1.567383,7,13,-108,1,D,BCBCACD,BCBCACD
12,3,3,1,3165.933,3167.288,1.355225,13,7,108,1,D,,D
12,3,3,2,3169.3,3172.022,2.72168,7,0,126,1,B,,DB
12,3,3,3,3174.033,3175.388,1.355713,0,17,53.99997,2,D,,DBD
12,3,3,4,3177.4,3184.733,7.333252,17,9,144,1,D,,DBDD
12,3,3,5,3186.749,3190.866,4.117188,9,14,-90,3,C,,DBDDC
12,3,3,6,3192.877,3196.366,3.489258,14,8,108,1,C,,DBDDCC
12,3,3,7,3198.377,3200.811,2.43335,8,16,-144,1,D,DBDBCCD,DBDDCCD
12,4,3,1,3210.545,3212.088,1.543701,16,5,-162,1,A,,A
12,4,3,2,3214.1,3217.261,3.160645,5,17,144,1,B,,AB
12,4,3,3,3219.267,3222.122,2.854736,17,11,108,1,B,,ABB
12,4,3,4,3224.133,3227.377,3.244385,11,17,-108,1,C,,ABBC
12,4,3,5,3229.382,3231.533,2.151123,17,7,-180,1,B,,ABBCB
12,4,3,6,3233.545,3238.11,4.564697,7,17,180,2,D,,ABBCBD
12,4,3,7,3240.117,3245.26,5.143555,17,3,-108,2,A,ABBCBDA,ABBCBDA
12,5,3,1,3252.223,3254.245,2.021973,3,13,-180,1,B,,B
12,5,3,2,3256.255,3257.861,1.605713,13,2,-162,1,C,,BC
12,5,3,3,3259.867,3261.522,1.655273,2,13,162,1,C,,BCC
12,5,3,4,3263.533,3271.044,7.511475,13,8,89.99998,1,C,,BCCC
12,5,3,5,3273.055,3274.911,1.855469,8,13,-89.99998,1,C,,BCCCC
12,5,3,6,3276.922,3278.346,1.423584,13,18,-90.00001,1,D,,BCCCCD
12,5,3,7,3280.356,3282.01,1.654785,18,8,180,1,A,BCCCCDB,BCCCCDA
12,6,3,1,3297.222,3299.522,2.299805,8,18,-180,1,A,,A
12,6,3,2,3301.533,3302.689,1.155518,18,13,90.00001,1,A,,AA
12,6,3,3,3304.7,3308.278,3.577881,13,18,-90.00001,1,A,,AAA
12,6,3,4,3310.289,3312.267,1.977783,18,12,108,1,D,,AAAD
12,6,3,5,3314.277,3316.194,1.91626,12,3,162,1,A,,AAADA
12,6,3,6,3318.2,3319.567,1.366943,3,14,162,1,C,,AAADAC
12,6,3,7,3321.578,3325.633,4.055176,14,2,-144,1,C,AAADACC,AAADACC
12,7,3,1,3334.523,3337.889,3.365967,2,18,71.99999,1,B,,B
12,7,3,2,3339.9,3344.201,4.300781,18,3,-90,1,C,,BC
12,7,3,3,3346.212,3350.278,4.066406,3,16,126,2,D,,BCD
12,7,3,4,3352.289,3355.845,3.556641,16,10,108,1,D,,BCDD
12,7,3,5,3357.861,3361.623,3.761963,10,1,162,1,D,,BCDDD
12,7,3,6,3363.633,3366.533,2.899658,1,10,-162,1,A,,BCDDDA
12,7,3,7,3368.545,3374.855,6.310303,10,3,126,2,B,BCDBADD,BCDDDAB
12,8,3,1,3390.611,3391.345,0.7341309,3,15,144,1,C,,C
12,8,3,2,3393.355,3394.533,1.17749,15,9,108,1,A,,CA
12,8,3,3,3396.545,3399.5,2.955078,9,3,108,1,B,,CAB
12,8,3,4,3401.511,3404.034,2.522461,3,14,162,1,B,,CABB
12,8,3,5,3406.045,3409.216,3.170654,14,9,90,1,B,,CABBB
12,8,3,6,3411.223,3415.378,4.155029,9,15,-108,3,B,,CABBBB
12,8,3,7,3417.389,3420.011,2.621826,15,6,162,2,B,CABBBBB,CABBBBB
12,9,3,1,3427.645,3432.734,5.088623,6,18,144,1,C,,C
12,9,3,2,3434.745,3437.967,3.221436,18,10,144,2,B,,CB
12,9,3,3,3439.978,3443.5,3.522217,10,4,108,1,A,,CBA
12,9,3,4,3445.511,3455.178,9.666748,4,18,108,2,B,,CBAB
12,9,3,5,3457.189,3458.445,1.256104,18,12,108,1,C,,CBABC
12,9,3,6,3460.456,3463.633,3.17749,12,18,-108,1,B,,CBABCB
12,9,3,7,3465.646,3467.122,1.476563,18,9,162,1,C,CBACBCB,CBABCBC
12,10,3,1,3479.734,3484.222,4.488281,9,2,126,1,B,,B
12,10,3,2,3486.234,3487.617,1.383057,2,17,89.99998,1,C,,BC
12,10,3,3,3489.624,3490.8,1.176758,17,3,-108,1,A,,BCA
12,10,3,4,3492.811,3495.278,2.467041,3,13,-180,1,D,,BCAD
12,10,3,5,3497.289,3498.767,1.477783,13,8,89.99998,1,C,,BCADC
12,10,3,6,3500.778,3504.39,3.612061,8,0,144,1,B,,BCADCB
12,10,3,7,3506.401,3506.957,0.5556641,0,18,35.99998,1,A,BCABCBA,BCADCBA
